SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,FORECAST_ACTUAL_INDICATOR,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,SCOTTISH_TRANSFER,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW
2026-05-08,21,24454,A,26578,21980,640,6606,8642,22126,0,167,-92,1002,991,1054,-451,-492,1002,1397,998,794,-514
2026-05-08,22,23815,A,25977,21456,608,6606,9687,22126,0,167,-149,1002,991,1054,-451,-530,1001,1397,998,794,-514
2026-05-08,23,23146,A,25308,20674,631,6606,10183,22126,0,167,-227,1002,991,1050,-451,-530,1015,1397,997,794,-514
2026-05-08,24,22928,A,25400,20465,653,6606,10486,22126,0,478,-148,1003,991,1050,-451,-530,1016,1397,997,794,-513
2026-05-08,25,22626,A,25264,20220,656,6606,10641,22126,0,643,-26,1002,991,1054,-451,-530,1016,1397,997,794,-514
2026-05-08,26,22160,A,24630,19794,658,6606,10524,22126,0,475,-10,1002,991,1054,-451,-530,1016,1397,997,794,-514
2026-05-08,27,21682,A,24036,19361,638,6606,11198,22126,0,360,106,1002,991,1055,-451,-529,1016,1397,997,781,-514
2026-05-08,28,21122,A,23432,18837,617,6606,10802,22126,0,316,-102,1002,992,1054,-451,-529,1016,1397,998,780,-514
2026-05-08,29,20870,A,23344,18550,626,6606,10434,22126,0,480,-129,1002,992,1053,-451,-529,997,1397,997,793,-514
2026-05-08,30,20921,A,23565,18528,634,6606,9789,22126,0,650,40,1002,992,1054,-451,-529,996,1397,997,794,-514
2026-05-08,31,21179,A,23760,18745,683,6606,8721,22126,0,588,-26,1002,992,1050,-451,-528,996,1397,997,794,-514
2026-05-08,32,22234,A,24776,19809,732,6606,7413,22126,0,549,258,1002,992,1048,-451,-528,996,1367,997,788,-514
2026-05-08,33,23014,A,25363,20532,700,6606,6503,22126,0,357,365,1002,992,824,-451,-527,996,993,997,538,-514
2026-05-08,34,24434,A,26618,21816,668,6606,5846,22126,0,192,269,1002,992,807,-451,-527,996,977,997,507,-514
2026-05-08,35,25953,A,27952,23269,650,6606,4741,22126,0,8,280,1003,992,638,-451,-527,767,1351,997,31,-513
2026-05-08,36,27193,A,29206,24455,632,6606,3699,22126,0,6,239,1003,992,629,-451,-527,758,1397,997,-15,-514
2026-05-08,37,27787,A,30302,25066,620,6606,2660,22126,0,10,583,1003,992,228,-451,-527,856,1397,997,-513,-514
2026-05-08,38,28334,A,30889,25608,608,6606,1913,22126,0,9,705,1003,992,202,-451,-527,859,1397,996,-554,-514
2026-05-08,39,28407,A,31499,25687,600,6606,1101,22126,0,5,578,1003,992,-269,-451,-527,633,1397,997,-826,-514
2026-05-08,40,28679,A,31746,25999,591,6606,461,22126,0,5,655,1003,992,-290,-451,-498,626,1397,997,-809,-514
2026-05-08,41,29039,A,30946,26349,625,6606,94,22126,0,10,476,1003,992,279,-451,-432,912,1397,997,155,-514
2026-05-08,42,28695,A,30499,26032,659,6606,1,22126,0,11,140,1003,992,309,-451,-333,923,1389,997,238,-509
2026-05-08,43,27921,A,29707,25307,672,6606,0,22126,0,13,20,1003,992,359,-451,-308,826,1294,996,510,-514
2026-05-08,44,27018,A,28751,24359,685,6606,0,22126,0,13,6,1003,992,357,-451,-307,822,1253,997,521,-462
2026-05-08,45,26222,A,27734,23636,690,6606,0,22126,0,13,329,1003,992,105,-372,-156,834,881,996,99,-471
2026-05-08,46,25127,A,26400,22664,694,6606,0,22126,0,11,542,1003,992,103,-259,-21,835,864,996,70,-482
2026-05-08,47,24180,A,25379,21795,677,6606,0,22126,0,10,833,1003,992,512,-180,0,969,1237,996,70,-509
2026-05-08,48,23914,A,24953,21566,660,6606,0,22126,0,9,1333,1003,992,566,-52,0,974,1255,997,71,-478
2026-05-09,1,23086,A,24179,20717,657,6606,0,22126,0,10,1154,1003,992,515,-94,0,979,913,997,121,-489
2026-05-09,2,22948,A,23817,20590,654,6606,0,22126,0,9,1221,1003,992,512,-9,0,979,853,997,122,-351
2026-05-09,3,22696,A,23424,20446,652,6606,0,22126,0,7,1565,1003,992,587,0,0,861,641,997,6,-221
2026-05-09,4,22343,A,22977,20165,650,6606,0,22126,0,7,1597,1003,992,568,0,0,857,598,997,-5,-122
2026-05-09,5,21821,A,22768,19714,647,6606,0,22126,0,7,1669,1003,992,105,-36,0,975,394,997,-179,-225
2026-05-09,6,21142,A,22080,19053,643,6606,0,22126,0,7,1469,1003,992,103,-18,-11,980,375,996,-197,-205
2026-05-09,7,20534,A,22308,18537,628,6606,0,22126,0,7,1685,1003,992,-239,-130,-103,949,452,997,-462,-333
2026-05-09,8,20452,A,22250,18467,613,6606,0,22126,0,7,1806,1003,992,-267,-44,-19,948,445,997,-486,-475
2026-05-09,9,20009,A,22428,18054,631,6606,0,22126,0,7,2070,1003,992,-785,0,0,836,241,996,-706,-421
2026-05-09,10,19744,A,22085,17844,649,6606,0,22126,0,7,2131,1004,992,-809,0,0,824,235,996,-712,-313
2026-05-09,11,19685,A,21311,17861,663,6606,0,22126,0,7,2111,1005,992,-454,0,0,230,470,996,-404,-261
2026-05-09,12,19386,A,20829,17574,677,6606,127,22126,0,9,2203,1005,992,-422,0,0,201,528,997,-372,-140
2026-05-09,13,19926,A,20669,18012,705,6606,619,22126,0,11,1850,1004,992,235,0,0,544,901,997,-19,-213
2026-05-09,14,20467,A,21167,18426,732,6606,1389,22126,0,16,2008,1004,992,277,0,0,558,977,997,22,-184
2026-05-09,15,21088,A,21723,18928,752,6606,2367,22126,0,46,1439,1003,992,955,0,0,854,1351,997,723,-89
2026-05-09,16,20538,A,21068,18310,771,6606,3448,22126,0,13,1425,1002,992,983,0,0,865,1397,997,785,-17
2026-05-09,17,20855,A,21483,18553,836,6606,4544,22126,0,14,1353,1002,992,1003,0,0,992,1397,997,1382,-114
2026-05-09,18,20385,A,20923,18064,900,6606,5750,22126,0,14,1368,1002,992,1004,0,0,997,1397,997,1425,-24
2026-05-09,19,20262,A,20781,17857,922,6606,7089,22126,0,14,1537,1002,992,1003,0,0,1016,1397,997,1427,-5
2026-05-09,20,19659,A,20217,17233,943,6606,8093,22126,0,12,1420,1002,992,1003,-46,0,1016,1397,997,1429,0
2026-05-09,21,19197,A,19980,16840,925,6606,9209,22126,0,283,1308,1002,992,1003,15,0,1017,1397,998,1429,67
2026-05-09,22,18418,A,19315,16007,906,6606,10198,22126,0,397,893,1003,992,1003,26,0,1016,1397,998,1429,150
2026-05-09,23,17873,A,19126,15442,920,6606,11299,22126,0,753,1027,1002,992,1003,144,0,1016,1397,997,1429,150
2026-05-09,24,17491,A,18879,15071,934,6606,11768,22126,0,888,704,1002,992,1004,116,0,1016,1397,997,1425,150
2026-05-09,25,17303,A,18681,14890,935,6606,11907,22126,0,878,635,1003,992,1003,182,0,1016,1397,997,1425,150
2026-05-09,26,17165,A,18543,14874,935,6606,11905,22126,0,878,774,1002,992,1004,185,0,1016,1397,996,1425,150
2026-05-09,27,16403,A,17783,14100,926,6606,11578,22126,0,880,639,1002,992,1003,290,0,1016,1397,997,1425,150
2026-05-09,28,16502,A,17874,14204,916,6606,11242,22126,0,872,634,1002,992,1003,262,0,1016,1397,997,1425,150
2026-05-09,29,15917,A,17350,13709,977,6606,10327,22126,0,933,187,1002,992,1004,181,1,997,1397,997,1425,150
2026-05-09,30,16698,A,18225,14454,1038,6606,9715,22126,0,1027,5,1003,992,1003,180,46,996,1397,996,1425,150
2026-05-09,31,17082,A,18491,14870,1056,6606,9026,22126,0,909,230,1002,992,1003,180,15,996,1397,997,1424,150
2026-05-09,32,17787,A,19131,15601,1074,6606,8333,22126,0,844,311,1002,992,1004,180,14,995,1397,997,1418,150
2026-05-09,33,19089,A,19762,16854,1120,6606,7593,22126,0,173,518,1003,992,770,180,113,757,1397,997,1185,149
